Novo,Tipo,TipoAnuncio,Rua,Metragem,Comodos,Aluguel,Total,Bairro,Cidade,Lat,Long,TicketM.Bairro,Std.Bairro,TicketM.Comodos,Std.Comodos,TicketM.Tipo,Std.Tipo,ZScore.Bairro,ZScore.Comodos,ZScore.Tipo,Zscore,PredictOfModel,%PriceOfCityModel,PredictOfModelByRegion,%PriceOfRegioModel
0,Apartamento,Nenhum,Estrada Delegado Bruno de Almeida,44,2,1090,1433,Tatuquara,Curitiba,-25.5652303,-49.315154,962.3333333333334,295.46956978116486,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,1.5929446372946592,-0.4204099650376173,-0.44217491116600344,0.2434532536970128,1695.3981554698696,84.52291842932037,1356.739339258461,105.62087783075708
1,Apartamento,Exclusivo,Rua Reinaldo Stocco,53,2,2000,2411,Pinheirinho,Curitiba,-25.5164349,-49.287303,1948.3333333333333,713.7977654770292,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,0.6481761208056848,0.3480711954732324,0.10444801583080664,0.36689844403657457,1735.6149393792061,138.91330071532832,1154.6273902504713,208.81195270077438
0,Studio e kitnet,Originals,Avenida Visconde de Guarapuava,33,1,1670,2091,Centro,Curitiba,-25.4375075,-49.2706303,2668.6176470588234,3457.8088701820184,1643.8702290076335,1858.1809276690537,1865.0,2651.1595261947805,-0.16704730329077377,0.2406276828776069,0.08524571900219775,0.0529420328630103,2802.31397077524,74.61690666380042,958.9999999999998,218.0396246089677
1,Apartamento,Nenhum,Rua Desembargador Vieira Cavalcanti,55,3,1100,1501,São Francisco,Curitiba,-25.4220722,-49.2792051,2205.6,1049.1724357797434,3157.162162162162,2268.8736873082294,2224.125,1789.167544386054,-0.6715769267006545,-0.7299490365755078,-0.40416840908442564,-0.601898124120196,2324.513786437203,64.57264348174041,1556.9051081784721,96.40921544384427
0,Apartamento,Exclusivo,Rua Mario Zanlorenzi,48,2,970,1276,Campo Comprido,Curitiba,-25.4593741,-49.3290603,1977.2222222222222,1073.5094058481484,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-0.6532054757994477,-0.5437755501093999,-0.5299252174425875,-0.5756354144504784,1560.4038019381414,81.77370488428123,1354.722282071999,94.18904648474549
0,Casa,Exclusivo,Rua Mandirituba,120,3,2900,3146,Pinheirinho,Curitiba,0.0,0.0,1948.3333333333333,713.7977654770292,3157.162162162162,2268.8736873082294,3763.2631578947367,4000.668209929417,1.6778795403853208,-0.00491969307264732,-0.15429001494368533,0.5062232774563293,2899.509463139447,108.50111165333689,1721.7014992369152,182.72621597845827
0,Apartamento,Exclusivo,Rua Euclides da Cunha,31,1,724,1068,Bigorrilho,Curitiba,-25.4300744,-49.300239,2990.8888888888887,1485.266680132262,1643.8702290076335,1858.1809276690537,2224.125,1789.167544386054,-1.2946421774692047,-0.30991074143141634,-0.6461804002803548,-0.7502444397269921,868.2607897168548,123.00451807207386,960.0085285932307,111.24901166920016
0,Apartamento,Nenhum,Avenida Sete de Setembro,50,2,1238,1750,Rebouças,Curitiba,-25.4401194,-49.2729475,1897.2,1383.5178832719632,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-0.10639544438115832,-0.17132149072070588,-0.2649975411680599,-0.18090482542330802,1825.346438394425,95.87221160818657,1353.713753478768,129.2740060816297
0,Apartamento,Nenhum,Rua Marechal Deodoro,70,2,952,1665,Centro,Curitiba,-25.4322577,-49.2717199,2668.6176470588234,3457.8088701820184,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-0.2902467096181615,-0.23811177563218053,-0.31250566877003216,-0.28028805134012474,2258.5073814762754,73.72125562466265,1343.628467546458,123.91818424630318
0,Apartamento,Nenhum,Rua João Domachoski,47,2,2175,2796,Mossunguê,Curitiba,-25.4333314,-49.3252915,5651.166666666667,4335.060111078815,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-0.6586221629014818,0.6505918977193236,0.319631887910328,0.1038672075760566,1760.3722969321473,158.83003867265305,1355.2265463686144,206.3123695069284
1,Apartamento,Nenhum,Avenida Sete de Setembro,50,2,966,1465,Rebouças,Curitiba,-25.4401194,-49.2729475,1897.2,1383.5178832719632,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-0.3123920588419607,-0.3952653871885915,-0.4242894984217316,-0.3773156481507613,1892.267340065027,77.42035012609033,1156.1401831403177,126.71473765583985
1,Apartamento,Nenhum,Travessa Nestor de Castro,80,1,1200,1774,Centro,Curitiba,-25.4282286,-49.27214,2668.6176470588234,3457.8088701820184,1643.8702290076335,1858.1809276690537,2224.125,1789.167544386054,-0.2587238568254731,0.07003073223639443,-0.251583481609856,-0.14675886873297822,2218.052544086089,79.98007101905455,737.7260077206213,240.4686809783475
0,Studio e kitnet,Originals,Rua Professor Fábio de Souza,27,1,1056,1544,Seminário,Curitiba,0.0,0.0,1544.0,,1643.8702290076335,1858.1809276690537,1865.0,2651.1595261947805,,-0.05374623510581022,-0.12107909645887381,,2672.3656878506845,57.77652388741002,962.0255857796926,160.4946919107806
0,Apartamento,Nenhum,Rua Alberto Otto,55,2,630,956,Santa Cândida,Curitiba,-25.3550711,-49.2478175,1404.611111111111,524.6169626654669,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-0.8551212466173677,-0.7952213285996574,-0.7087793448853066,-0.7863739733674439,1933.6366741648874,49.440518623431885,1351.1924319956906,70.75232049575668
1,Apartamento,Exclusivo,Rua Birmânia,45,2,1100,1428,Cajuru,Curitiba,-25.466997,-49.2050227,1366.6153846153845,706.3281270605914,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,0.08690665574945973,-0.42433880532652757,-0.444969506907296,-0.26080055216145465,1562.350562146466,91.40074158760592,1158.6615046233953,123.24565839996116
0,Studio e kitnet,Nenhum,Rua Mauá,40,1,890,1242,Alto da Glória,Curitiba,-25.4219561,-49.2572035,3684.0,2928.8947858649117,1643.8702290076335,1858.1809276690537,1865.0,2651.1595261947805,-0.8337615990117822,-0.21627077483340068,-0.2349915174264124,-0.42834129709053176,1878.9032739719116,66.10239160286689,955.4701499236912,129.98836228417943
0,Apartamento,Exclusivo,Rua Juvenal Carvalho,45,2,920,1364,Campo Comprido,Curitiba,0.0,0.0,1977.2222222222222,1073.5094058481484,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-0.5712313454186582,-0.47462796102457905,-0.48074033239583974,-0.5088665462796923,1495.429660475864,91.21124423638611,1356.2350749618456,100.5725353356145
0,Apartamento,Exclusivo,Rua Mário Chalbaud Biscaia,66,3,1040,1574,Novo Mundo,Curitiba,0.0,0.0,1929.0555555555557,1650.3457203665012,3157.162162162162,2268.8736873082294,2224.125,1789.167544386054,-0.2151401074174365,-0.6977744821221894,-0.36336731126155536,-0.4254273002670604,2274.2048613135203,69.21100322909781,1748.931771254152,89.99779327419336
0,Apartamento,Nenhum,Rua Izabel Gomes Posselt,51,2,800,1079,Alto Boqueirão,Curitiba,-25.5288114,-49.2558141,1372.3333333333333,261.9720086828616,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-1.119712502141544,-0.6985718574924648,-0.6400322896495114,-0.8194388830945067,1847.0044855485173,58.41891605799551,1353.2094891821525,79.73636075018375
0,Studio e kitnet,Exclusivo,Rua Cruz Machado,49,1,600,1027,Centro,Curitiba,-25.4315449,-49.2783151,2668.6176470588234,3457.8088701820184,1643.8702290076335,1858.1809276690537,1865.0,2651.1595261947805,-0.47475661862490653,-0.33197533126198325,-0.31608810851257396,-0.37427335279982127,1852.1991562106462,55.44760111548187,950.9317712541517,107.99933612960733
0,Apartamento,Originals,Rua Felisbino Passos,55,2,1747,2133,Tingui,Curitiba,-25.3838928,-49.2185824,2017.857142857143,689.1749725992252,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,0.16707347440171186,0.12962767540982115,-0.050931507385055544,0.08192321414215915,3008.653701046863,70.89549718725759,1351.1924319956906,157.86056445339852
0,Casa,Nenhum,Rua Padre Francisco João Azevedo,264,4,3455,3771,Jardim Botânico,Curitiba,-25.4431104,-49.2478824,2902.3333333333335,752.2874007540823,6822.210526315789,4565.208509038131,3763.2631578947367,4000.668209929417,1.1547005383792515,-0.6683617013932768,0.0019338874656141126,0.16275757481719627,6563.851006078581,57.451029837633314,2052.3736870455155,183.73846945136606
0,Studio e kitnet,Exclusivo,Rua Doutor Reynaldo Machado,19,1,1290,1567,Prado Velho,Curitiba,-25.4514065,-49.2563949,1832.2727272727273,342.4970338292264,1643.8702290076335,1858.1809276690537,1865.0,2651.1595261947805,-0.7745256194101693,-0.041368538371589755,-0.11240364717988907,-0.3094326016538827,1202.4577415878705,130.3164299088585,966.0597001526166,162.205296396532
0,Apartamento,Nenhum,Rua Guilherme Mazeto,44,2,927,1164,Pinheirinho,Curitiba,-25.5078312,-49.2891743,1948.3333333333333,713.7977654770292,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-1.0988172998960921,-0.63178157258099,-0.5925241620475392,-0.7743743448415404,1695.3981554698696,68.65643897538654,1356.739339258461,85.79393007327371
1,Apartamento,Exclusivo,Rua Reinaldo Stocco,50,2,1400,1818,Pinheirinho,Curitiba,-25.5164349,-49.287303,1948.3333333333333,713.7977654770292,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-0.1825914000252324,-0.11788926279152613,-0.2269910390864821,-0.17582390063441355,1670.6407979169287,108.82051978299639,1156.1401831403177,157.2473672753016
0,Apartamento,Nenhum,Rua Mateus Leme,57,2,1136,1465,São Francisco,Curitiba,-25.4219962,-49.2708218,2205.6,1049.1724357797434,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-0.7058896848062798,-0.3952653871885915,-0.4242894984217316,-0.508481523472201,1976.9527684730724,74.10394539326873,1350.1839034024595,108.5037376247935
1,Apartamento,Exclusivo,Rua Guararapes,40,1,918,1411,Vila Izabel,Curitiba,-25.4574471,-49.2902096,2969.0,2203.344730177282,1643.8702290076335,1858.1809276690537,2224.125,1789.167544386054,-0.7071067811865475,-0.125321611873259,-0.4544711324276904,-0.4289665084958323,1130.10411577429,124.85575269613582,757.896579585241,186.17315845021622
0,Casa,Exclusivo,Rua São Francisco Xavier,90,3,1000,1066,Pilarzinho,Curitiba,-25.3905579,-49.3025,2150.6666666666665,1274.2438280538515,3157.162162162162,2268.8736873082294,3763.2631578947367,4000.668209929417,-0.8512237946824309,-0.9216741213315834,-0.674203162161834,-0.8157003593919495,2249.768048516671,47.38266243503817,1736.82942813538,61.37620555775779
0,Apartamento,Exclusivo,Rua Mateus Leme,67,3,1261,1557,São Francisco,Curitiba,-25.4219962,-49.2708218,2205.6,1049.1724357797434,3157.162162162162,2268.8736873082294,2224.125,1789.167544386054,-0.6182015252030152,-0.7052671865839211,-0.3728689367819498,-0.5654458828562953,2295.862908467613,67.81763816373638,1748.4275069575365,89.05144730360355
1,Casa,Exclusivo,Rua Pinheiro Guimarães,145,3,3200,3472,Portão,Curitiba,-25.4682755,-49.3079128,3104.133333333333,2237.008680826974,3157.162162162162,2268.8736873082294,3763.2631578947367,4000.668209929417,0.16444579308949056,0.1387639336640898,-0.07280362744699474,0.0768020331021952,3507.8815436623618,98.97711643863263,1511.5213214830776,229.70235025155557
1,Apartamento,Nenhum,Rua Doutor Luiz Losso Filho,138,3,2200,2430,Novo Mundo,Curitiba,-25.4935516,-49.3111262,1929.0555555555557,1650.3457203665012,3157.162162162162,2268.8736873082294,2224.125,1789.167544386054,0.3035390938167773,-0.32049477510793495,0.11506747964771807,0.03270393278552014,4122.1317002268825,58.95008157711828,1515.0511715593861,160.3906221529726
1,Studio e kitnet,Nenhum,Rua Nicolau Maeder,25,1,1800,2574,Alto da Glória,Curitiba,-25.4172444,-49.2612874,3684.0,2928.8947858649117,1643.8702290076335,1858.1809276690537,1865.0,2651.1595261947805,-0.3789825450053555,0.5005593142962367,0.26743015386087704,0.12966897438391942,1620.9534683311258,158.79542814082725,765.4605440344735,336.2681486407321
1,Apartamento,Originals,Rua José Clementino Bettega,58,2,2200,2816,Capão Raso,Curitiba,-25.4994147,-49.2992511,2453.75,1234.681190776446,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,0.29339557669311717,0.6663072588749647,0.3308102708754979,0.43017103548119323,3140.5487441797427,89.6658587203521,1152.106068767394,244.42193964074502
1,Apartamento,Exclusivo,Rua José Breda Sobrinho,49,2,1300,1677,Pinheirinho,Curitiba,-25.5307117,-49.2946112,1948.3333333333333,713.7977654770292,1968.030612244898,1272.6401768260293,2224.125,1789.167544386054,-0.3801263417405095,-0.22868255893879588,-0.3057986389909302,-0.3048691798900785,1648.982750762836,101.69906260233486,1156.6444474369334,144.98837596256556
1,Casa,Nenhum,Rua Alexandre Dalcuch,180,4,5500,5787,Bacacheri,Curitiba,-25.3983104,-49.2177961,3556.1111111111113,2467.1432084723237,6822.210526315789,4565.208509038131,3763.2631578947367,4000.668209929417,0.9042397219698788,-0.2267608421973049,0.5058497070770505,0.39444286228320813,4811.495946805412,120.2744440394317,1897.158317622767,305.0351647642879
1,Casa em Condomínio,Nenhum,Rua Conde São João das Duas Barras,100,4,3000,3164,Boqueirão,Curitiba,-25.4911268,-49.2579355,1487.6,947.5475185973525,6822.210526315789,4565.208509038131,5532.545454545455,3824.068366638765,1.7691988708719986,-0.8013238648515877,-0.6193784282751543,0.11616552591508551,3752.2639161854668,84.32242695808313,1937.4994613520066,163.303271206699
1,Casa,Nenhum,Rua Município de Enéas Marquês,150,3,1450,1509,Fazendinha,Curitiba,0.0,0.0,1408.3333333333333,408.41318947033693,3157.162162162162,2268.8736873082294,3763.2631578947367,4000.668209929417,0.24648240865389134,-0.7264230580052812,-0.5634716601341224,-0.34780410316183746,3837.7983215809227,39.31941893649039,1509.0,100.0
